"","unique_squirrel_id","shift","date","age","primary_fur_color","highlight_color","location","Above.Ground.Sighter.Measurement","specific_location","running","chasing","climbing","eating","foraging","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from"
"134","7A-AM-1006-01","AM",2018-10-06,"Adult","Gray","White","Above Ground","10","in tree",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"135","7G-PM-1018-03","PM",2018-10-18,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"136","14E-AM-1008-05","AM",2018-10-08,"Adult","Gray","","Above Ground","25","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"137","3D-PM-1010-03","PM",2018-10-10,"Adult","Cinnamon","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"138","35D-PM-1013-09","PM",2018-10-13,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"139","7F-PM-1012-01","PM",2018-10-12,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"140","18G-PM-1013-01","PM",2018-10-13,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"141","6F-PM-1008-01","PM",2018-10-08,"Adult","Gray","Cinnamon","Above Ground","10","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"142","9F-AM-1013-04","AM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"143","38E-AM-1010-09","AM",2018-10-10,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"144","33G-AM-1013-02","AM",2018-10-13,"Adult","Gray","","Above Ground","13","shelter in hole in tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"145","39G-AM-1018-01","AM",2018-10-18,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"146","32G-PM-1013-03","PM",2018-10-13,"Juvenile","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"147","4D-PM-1008-11","PM",2018-10-08,"Adult","Cinnamon","Gray, White","Above Ground","3","on tree facing downward",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"148","6H-AM-1008-01","AM",2018-10-08,"Adult","Cinnamon","Gray, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"149","5E-AM-1008-08","AM",2018-10-08,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"150","15D-PM-1017-01","PM",2018-10-17,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"151","16E-AM-1014-03","AM",2018-10-14,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"152","39H-PM-1013-02","PM",2018-10-13,"Juvenile","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"153","39C-PM-1006-02","PM",2018-10-06,"Adult","Gray","","Above Ground","50","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"154","31A-AM-1010-04","AM",2018-10-10,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"155","9F-PM-1014-02","PM",2018-10-14,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"156","21G-PM-1007-02","PM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"157","2F-AM-1006-01","AM",2018-10-06,"Adult","Gray","Cinnamon","Ground Plane","FALSE","walking along path",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"158","20F-PM-1007-01","PM",2018-10-07,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"159","35E-PM-1006-01","PM",2018-10-06,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"160","9G-AM-1007-04","AM",2018-10-07,"Adult","Gray","White","Above Ground","15","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"161","5D-PM-1018-03","PM",2018-10-18,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"162","14F-PM-1012-06","PM",2018-10-12,"Adult","Cinnamon","Gray, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"163","23F-AM-1018-01","AM",2018-10-18,"Adult","Cinnamon","Gray","Above Ground","30","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"164","39A-PM-1014-02","PM",2018-10-14,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"165","13A-PM-1014-03","PM",2018-10-14,"Adult","Gray","Cinnamon","Above Ground","6","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"166","10B-AM-1006-02","AM",2018-10-06,"Juvenile","Gray","Cinnamon","Above Ground","","High in a tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"167","38B-AM-1019-01","AM",2018-10-19,"Adult","Gray","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"168","9G-PM-1007-06","PM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"169","40B-AM-1019-02","AM",2018-10-19,"Juvenile","Gray","White","Ground Plane","FALSE","",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"170","35D-PM-1013-04","PM",2018-10-13,"Juvenile","Gray","White","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"171","10G-PM-1017-10","PM",2018-10-17,"Adult","Gray","","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"172","13C-AM-1010-04","AM",2018-10-10,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"173","32C-PM-1013-12","PM",2018-10-13,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"174","37F-PM-1014-01","PM",2018-10-14,"","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"175","31D-PM-1006-04","PM",2018-10-06,"Adult","Gray","","Above Ground","30","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"176","15I-PM-1012-03","PM",2018-10-12,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"177","19C-PM-1018-04","PM",2018-10-18,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"178","10F-PM-1019-12","PM",2018-10-19,"Adult","Black","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"179","18C-PM-1018-01","PM",2018-10-18,"","Black","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"180","7B-AM-1008-11","AM",2018-10-08,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"181","40E-AM-1014-02","AM",2018-10-14,"Adult","Gray","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"182","38B-AM-1019-05","AM",2018-10-19,"Adult","Gray","","Above Ground","28","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"183","3B-AM-1010-09","AM",2018-10-10,"Juvenile","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"184","19B-AM-1019-02","AM",2018-10-19,"Juvenile","Gray","Cinnamon, White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"185","41B-AM-1010-07","AM",2018-10-10,"Adult","Cinnamon","Gray, White","Above Ground","10","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"186","4G-AM-1006-02","AM",2018-10-06,"","Gray","White","Above Ground","12","tree",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"187","12F-PM-1007-04","PM",2018-10-07,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"188","3B-AM-1010-08","AM",2018-10-10,"Juvenile","Gray","Cinnamon","Above Ground","10","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"189","17H-PM-1007-02","PM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"190","38G-PM-1020-01","PM",2018-10-20,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"191","4D-PM-1008-06","PM",2018-10-08,"Adult","Cinnamon","Gray, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"192","3G-PM-1013-01","PM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"193","15H-PM-1008-03","PM",2018-10-08,"Adult","Gray","","Ground Plane","FALSE","lawn moving east over Park path",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"194","14G-PM-1013-01","PM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"195","5D-AM-1020-01","AM",2018-10-20,"Adult","","","Above Ground","30","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"196","5C-AM-1006-02","AM",2018-10-06,"Adult","Cinnamon","White","Above Ground","10","",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"197","42H-AM-1019-02","AM",2018-10-19,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"198","38A-PM-1013-03","PM",2018-10-13,"Adult","Gray","Cinnamon","Above Ground","5","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"199","7G-PM-1018-05","PM",2018-10-18,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"200","31A-AM-1010-05","AM",2018-10-10,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"201","22C-AM-1013-03","AM",2018-10-13,"Juvenile","Cinnamon","Gray","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"202","36F-PM-1012-04","PM",2018-10-12,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"203","5C-AM-1006-03","AM",2018-10-06,"Adult","Gray","Cinnamon","Above Ground","15","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"204","13H-PM-1010-05","PM",2018-10-10,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"205","10F-PM-1019-02","PM",2018-10-19,"Juvenile","Gray","Cinnamon","Ground Plane","FALSE","Behind fence, grass",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"206","5I-PM-1008-01","PM",2018-10-08,"Adult","Black","Cinnamon","Above Ground","15","in tree by arsenal - climbing",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"207","16D-PM-1010-13","PM",2018-10-10,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"208","21G-AM-1014-07","AM",2018-10-14,"Adult","Gray","White","Above Ground","5","",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"209","22B-PM-1014-05","PM",2018-10-14,"","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"210","3D-AM-1006-08","AM",2018-10-06,"Adult","Cinnamon","Gray","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"211","39H-AM-1007-01","AM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"212","6D-PM-1020-01","PM",2018-10-20,"Adult","Gray","","Ground Plane","FALSE","Baseball field",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"213","12E-PM-1018-06","PM",2018-10-18,"Juvenile","Cinnamon","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"214","14D-PM-1019-04","PM",2018-10-19,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"215","3E-PM-1008-03","PM",2018-10-08,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"216","17F-PM-1020-03","PM",2018-10-20,"Adult","Gray","Cinnamon","Above Ground","35","",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"217","22D-PM-1012-04","PM",2018-10-12,"Adult","Gray","Black, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"218","8A-AM-1013-03","AM",2018-10-13,"Juvenile","","","Above Ground","3","fence",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"219","7E-AM-1006-03","AM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","under a tree",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"220","42G-PM-1014-03","PM",2018-10-14,"Adult","Cinnamon","Gray","Above Ground","4","on fence",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"221","28C-PM-1006-02","PM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","Near rock",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"222","2D-AM-1007-03","AM",2018-10-07,"Adult","Gray","","Above Ground","100","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"223","32E-AM-1007-10","AM",2018-10-07,"Adult","Black","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"224","12C-AM-1013-03","AM",2018-10-13,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"225","8F-PM-1012-04","PM",2018-10-12,"Adult","Gray","","Above Ground","6","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"226","2H-AM-1006-02","AM",2018-10-06,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"227","36I-AM-1017-05","AM",2018-10-17,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"228","32B-AM-1017-03","AM",2018-10-17,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"229","37E-PM-1006-04","PM",2018-10-06,"Adult","Cinnamon","Gray, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"230","12B-AM-1007-02","AM",2018-10-07,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"231","4E-PM-1008-08","PM",2018-10-08,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"232","14A-PM-1014-01","PM",2018-10-14,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"233","15F-PM-1010-07","PM",2018-10-10,"Adult","Gray","","Above Ground","3","on fence",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"234","9B-PM-1013-07","PM",2018-10-13,"Juvenile","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"235","8C-PM-1013-05","PM",2018-10-13,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"236","6B-PM-1017-04","PM",2018-10-17,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"237","5D-AM-1020-02","AM",2018-10-20,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"238","39B-AM-1018-01","AM",2018-10-18,"","","","Above Ground","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"239","40A-AM-1010-04","AM",2018-10-10,"Adult","Gray","Cinnamon","Ground Plane","FALSE","bottom great hill",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"240","4E-AM-1020-01","AM",2018-10-20,"Adult","Gray","Cinnamon, White","Above Ground","7","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"241","32E-AM-1007-01","AM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"242","32E-PM-1017-04","PM",2018-10-17,"Adult","Gray","","Ground Plane","FALSE","treed area",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"243","2D-PM-1012-02","PM",2018-10-12,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"244","6F-PM-1008-05","PM",2018-10-08,"Adult","Cinnamon","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"245","10B-PM-1014-02","PM",2018-10-14,"Adult","Gray","White","Above Ground","","gingko tree by traffic light in front of Strawberry Fields",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"246","3C-PM-1008-02","PM",2018-10-08,"Adult","Cinnamon","Gray, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"247","7F-AM-1008-02","AM",2018-10-08,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"248","7B-AM-1008-09","AM",2018-10-08,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"249","38D-AM-1017-02","AM",2018-10-17,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"250","10C-PM-1013-04","PM",2018-10-13,"","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"251","6G-PM-1020-02","PM",2018-10-20,"Adult","Gray","","Ground Plane","FALSE","",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"252","26I-PM-1010-02","PM",2018-10-10,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"253","10A-AM-1006-03","AM",2018-10-06,"Juvenile","Cinnamon","","Ground Plane","FALSE","Bridle Path lawn",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"254","1B-AM-1012-07","AM",2018-10-12,"Adult","Cinnamon","","Above Ground","2","on tree trunk",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"255","9A-PM-1010-04","PM",2018-10-10,"","Cinnamon","","Above Ground","20","",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"256","3D-AM-1006-03","AM",2018-10-06,"Juvenile","Cinnamon","Gray","Ground Plane","FALSE","on top [of] a big rock/boulder in the area",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"257","37H-AM-1018-03","AM",2018-10-18,"Adult","Gray","White","Above Ground","10","in a tree with red berries",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"258","7F-AM-1008-09","AM",2018-10-08,"Adult","Gray","","Above Ground","20","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"259","6A-AM-1006-06","AM",2018-10-06,"Adult","Gray","Cinnamon, White","Above Ground","15","tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"260","32I-AM-1013-05","AM",2018-10-13,"Adult","Cinnamon","Gray","Above Ground","3","In and below shrub",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"261","7H-PM-1006-02","PM",2018-10-06,"Adult","Gray","","Above Ground","25","tree",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"262","2E-PM-1014-05","PM",2018-10-14,"Adult","Cinnamon","Gray","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"263","12F-AM-1020-02","AM",2018-10-20,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"264","14E-AM-1008-01","AM",2018-10-08,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"265","4B-PM-1018-03","PM",2018-10-18,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
